,Text Type,API Name,File Name,Dataset,ai_score,human_score,Error_message
6695,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6696,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6697,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6698,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6699,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6700,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6701,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6702,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6703,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6704,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6705,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6706,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6707,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6708,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6709,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6710,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6711,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6712,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6713,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6714,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6715,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6716,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6717,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6718,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6719,AI,Originality,,CS_TASK1gpt,0.9995,0.0004999999999999,
6720,AI,Originality,,CS_TASK1gpt,0.9998,0.0001999999999999,
6721,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6722,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6723,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6724,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6725,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6726,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6727,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6728,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6729,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6730,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6731,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6732,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6733,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6734,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6735,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6736,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6737,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6738,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6739,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6740,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6741,AI,Originality,,CS_TASK1gpt,0.9999,9.9999999999989e-05,
6742,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6743,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6744,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6745,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6746,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6747,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6748,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6749,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6750,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6751,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6752,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6753,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6754,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6755,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6756,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6757,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6758,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6759,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6760,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6761,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6762,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6763,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6764,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6765,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6766,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6767,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6768,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6769,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6770,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6771,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6772,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6773,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6774,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6775,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6776,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6777,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6778,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6779,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6780,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6781,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6782,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6783,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6784,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6785,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6786,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6787,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6788,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6789,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6790,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6791,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6792,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6793,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6794,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6795,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6796,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6797,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6798,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6799,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6800,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6801,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6802,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6803,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6804,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6805,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6806,AI,Originality,,CS_TASK1gpt,0.9991,0.0009,
6807,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6808,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6809,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6810,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6811,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6812,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6813,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6814,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6815,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6816,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6817,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6818,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6819,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6820,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6821,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6822,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6823,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6824,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6825,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6826,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6827,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6828,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6829,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6830,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6831,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6832,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6833,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6834,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6835,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6836,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6837,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6838,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6839,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6840,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6841,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6842,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6843,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6844,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6845,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6846,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6847,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6848,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6849,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6850,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6851,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6852,AI,Originality,,CS_TASK1gpt,0.9999,9.9999999999989e-05,
6853,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6854,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6855,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6856,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6857,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6858,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6859,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6860,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6861,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6862,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6863,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6864,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6865,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6866,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6867,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6868,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6869,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6870,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6871,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6872,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6873,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6874,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6875,AI,Originality,,CS_TASK1gpt,0.9999,9.9999999999989e-05,
6876,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6877,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6878,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6879,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6880,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6881,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6882,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6883,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6884,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6885,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6886,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6887,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6888,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6889,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6890,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6891,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6892,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6893,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6894,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6895,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6896,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6897,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6898,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6899,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6900,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6901,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6902,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6903,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6904,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6905,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6906,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6907,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6908,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6909,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6910,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6911,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6912,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6913,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6914,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6915,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6916,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6917,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6918,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6919,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6920,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6921,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6922,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6923,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6924,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6925,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6926,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6927,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6928,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6929,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6930,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6931,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6932,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6933,AI,Originality,,CS_TASK1gpt,0.9999,9.9999999999989e-05,
6934,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6935,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6936,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6937,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6938,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6939,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6940,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6941,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6942,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6943,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6944,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6945,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6946,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6947,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6948,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6949,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6950,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6951,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6952,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6953,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6954,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6955,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6956,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6957,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6958,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6959,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6960,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6961,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6962,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6963,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6964,AI,Originality,,CS_TASK1gpt,0.9998,0.0001999999999999,
6965,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6966,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6967,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6968,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6969,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6970,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6971,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6972,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6973,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6974,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6975,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6976,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6977,AI,Originality,,CS_TASK1gpt,0.9997,0.0002999999999999,
6978,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6979,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6980,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6981,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6982,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6983,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6984,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6985,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6986,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6987,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6988,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6989,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6990,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6991,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6992,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6993,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6994,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6995,AI,Originality,,CS_TASK1gpt,0.9999,9.9999999999989e-05,
6996,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6997,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6998,AI,Originality,,CS_TASK1gpt,1.0,0.0,
6999,AI,Originality,,CS_TASK1gpt,0.9996,0.0003999999999999,
7000,Human,Originality,,HSS_TASK2hum,0.0133,0.9867,
7001,Human,Originality,,HSS_TASK2hum,0.6175,0.3824999999999999,
7002,Human,Originality,,HSS_TASK2hum,0.01,0.99,
7003,Human,Originality,,HSS_TASK2hum,0.0043,0.9957,
7004,Human,Originality,,HSS_TASK2hum,0.9464,0.0535999999999999,
7005,Human,Originality,,HSS_TASK2hum,0.0714,0.9286,
7006,Human,Originality,,HSS_TASK2hum,0.0068,0.9932,
7007,Human,Originality,,HSS_TASK2hum,0.2786,0.7214,
7008,Human,Originality,,HSS_TASK2hum,0.0177,0.9823,
7009,Human,Originality,,HSS_TASK2hum,0.9972,0.0028,
7010,Human,Originality,,HSS_TASK2hum,0.7851,0.2148999999999999,
7011,Human,Originality,,HSS_TASK2hum,0.053,0.947,
7012,Human,Originality,,HSS_TASK2hum,0.0263,0.9737,
7013,Human,Originality,,HSS_TASK2hum,0.4251,0.5749,
7014,Human,Originality,,HSS_TASK2hum,0.007,0.993,
7015,Human,Originality,,HSS_TASK2hum,0.027,0.973,
7016,Human,Originality,,HSS_TASK2hum,1.0,0.0,
7017,Human,Originality,,HSS_TASK2hum,0.0032,0.9968,
7018,Human,Originality,,HSS_TASK2hum,0.0107,0.9893,
7019,Human,Originality,,HSS_TASK2hum,0.0033,0.9967,
7020,Human,Originality,,HSS_TASK2hum,0.0853,0.9147,
7021,Human,Originality,,HSS_TASK2hum,0.0644,0.9356,
7022,Human,Originality,,HSS_TASK2hum,0.0014,0.9986,
7023,Human,Originality,,HSS_TASK2hum,0.0014,0.9986,
7024,Human,Originality,,HSS_TASK2hum,0.0149,0.9851,
7025,Human,Originality,,HSS_TASK2hum,0.0147,0.9853,
7026,Human,Originality,,HSS_TASK2hum,0.0497,0.9503,
7027,Human,Originality,,HSS_TASK2hum,0.0136,0.9864,
7028,Human,Originality,,HSS_TASK2hum,0.0089,0.9911,
7029,Human,Originality,,HSS_TASK2hum,0.0158,0.9842,
7030,Human,Originality,,HSS_TASK2hum,0.9996,0.0003999999999999,
7031,Human,Originality,,HSS_TASK2hum,0.1047,0.8953,
7032,Human,Originality,,HSS_TASK2hum,0.0993,0.9007000000000001,
7033,Human,Originality,,HSS_TASK2hum,0.8545,0.1454999999999999,
7034,Human,Originality,,HSS_TASK2hum,0.0049,0.9951,
7035,Human,Originality,,HSS_TASK2hum,0.0247,0.9753,
7036,Human,Originality,,HSS_TASK2hum,0.0321,0.9679,
7037,Human,Originality,,HSS_TASK2hum,0.1051,0.8949,
7038,Human,Originality,,HSS_TASK2hum,0.01,0.99,
7039,Human,Originality,,HSS_TASK2hum,0.0173,0.9827,
7040,Human,Originality,,HSS_TASK2hum,0.3682,0.6317999999999999,
7041,Human,Originality,,HSS_TASK2hum,0.1932,0.8068,
7042,Human,Originality,,HSS_TASK2hum,0.0073,0.9927,
7043,Human,Originality,,HSS_TASK2hum,0.0177,0.9823,
7044,Human,Originality,,HSS_TASK2hum,0.0328,0.9672,
7045,Human,Originality,,HSS_TASK2hum,0.0228,0.9772,
7046,Human,Originality,,HSS_TASK2hum,0.0848,0.9152,
7047,Human,Originality,,HSS_TASK2hum,0.031,0.969,
7048,Human,Originality,,HSS_TASK2hum,0.0125,0.9875,
7049,Human,Originality,,HSS_TASK2hum,0.9583,0.0416999999999999,
7050,Human,Originality,,HSS_TASK2hum,0.0166,0.9834,
7051,Human,Originality,,HSS_TASK2hum,0.0036,0.9964,
7052,Human,Originality,,HSS_TASK2hum,0.9701,0.0299,
7053,Human,Originality,,HSS_TASK2hum,0.43,0.5700000000000001,
7054,Human,Originality,,HSS_TASK2hum,0.0415,0.9585,
7055,Human,Originality,,HSS_TASK2hum,0.6469,0.3530999999999999,
7056,Human,Originality,,HSS_TASK2hum,0.0565,0.9435,
7057,Human,Originality,,HSS_TASK2hum,0.006,0.994,
7058,Human,Originality,,HSS_TASK2hum,0.0092,0.9908,
7059,Human,Originality,,HSS_TASK2hum,0.8836,0.1163999999999999,
7060,Human,Originality,,HSS_TASK2hum,0.0248,0.9752,
7061,Human,Originality,,HSS_TASK2hum,0.087,0.913,
7062,Human,Originality,,HSS_TASK2hum,0.0397,0.9603,
7063,Human,Originality,,HSS_TASK2hum,0.9918,0.0081999999999999,
7064,Human,Originality,,HSS_TASK2hum,0.1229,0.8771,
7065,Human,Originality,,HSS_TASK2hum,0.141,0.859,
7066,Human,Originality,,HSS_TASK2hum,0.0334,0.9666,
7067,Human,Originality,,HSS_TASK2hum,0.1204,0.8796,
7068,Human,Originality,,HSS_TASK2hum,0.0081,0.9919,
7069,Human,Originality,,HSS_TASK2hum,0.2053,0.7947,
7070,Human,Originality,,HSS_TASK2hum,0.5174,0.4826,
7071,Human,Originality,,HSS_TASK2hum,0.2517,0.7483,
7072,Human,Originality,,HSS_TASK2hum,0.0435,0.9565,
7073,Human,Originality,,HSS_TASK2hum,0.0082,0.9918,
7074,Human,Originality,,HSS_TASK2hum,0.6839,0.3161,
7075,Human,Originality,,HSS_TASK2hum,0.0328,0.9672,
7076,Human,Originality,,HSS_TASK2hum,0.1384,0.8616,
7077,Human,Originality,,HSS_TASK2hum,0.0671,0.9329,
7078,Human,Originality,,HSS_TASK2hum,0.0284,0.9716,
7079,Human,Originality,,HSS_TASK2hum,0.0714,0.9286,
7080,Human,Originality,,HSS_TASK2hum,0.4605,0.5395,
7081,Human,Originality,,HSS_TASK2hum,0.0244,0.9756,
7082,Human,Originality,,HSS_TASK2hum,0.0092,0.9908,
7083,Human,Originality,,HSS_TASK2hum,0.0614,0.9386,
7084,Human,Originality,,HSS_TASK2hum,0.2704,0.7296,
7085,Human,Originality,,HSS_TASK2hum,0.0567,0.9433,
7086,Human,Originality,,HSS_TASK2hum,0.0223,0.9777,
7087,Human,Originality,,HSS_TASK2hum,0.0118,0.9882,
7088,Human,Originality,,HSS_TASK2hum,0.0195,0.9805,
7089,Human,Originality,,HSS_TASK2hum,0.0003,0.9997,
7090,Human,Originality,,HSS_TASK2hum,0.0929,0.9071,
7091,Human,Originality,,HSS_TASK2hum,0.0176,0.9824,
7092,Human,Originality,,HSS_TASK2hum,0.0087,0.9913,
7093,Human,Originality,,HSS_TASK2hum,0.0256,0.9744,
7094,Human,Originality,,HSS_TASK2hum,0.0082,0.9918,
7095,Human,Originality,,HSS_TASK2hum,0.0055,0.9945,
7096,Human,Originality,,HSS_TASK2hum,0.0056,0.9944,
7097,Human,Originality,,HSS_TASK2hum,0.0241,0.9759,
7098,Human,Originality,,HSS_TASK2hum,0.9916,0.0083999999999999,
7099,Human,Originality,,HSS_TASK2hum,0.0632,0.9368,
7100,Human,Originality,,HSS_TASK2hum,0.034,0.966,
7101,Human,Originality,,HSS_TASK2hum,0.0076,0.9924,
7102,Human,Originality,,HSS_TASK2hum,0.0285,0.9715,
7103,Human,Originality,,HSS_TASK2hum,0.0137,0.9863,
7104,Human,Originality,,HSS_TASK2hum,0.3179,0.6820999999999999,
7105,Human,Originality,,HSS_TASK2hum,1.0,0.0,
7106,Human,Originality,,HSS_TASK2hum,0.9616,0.0383999999999999,
7107,Human,Originality,,HSS_TASK2hum,0.334,0.6659999999999999,
7108,Human,Originality,,HSS_TASK2hum,0.0999,0.9001,
7109,Human,Originality,,HSS_TASK2hum,0.0662,0.9338,
7110,Human,Originality,,HSS_TASK2hum,0.0056,0.9944,
7111,Human,Originality,,HSS_TASK2hum,0.0407,0.9593,
7112,Human,Originality,,HSS_TASK2hum,0.0149,0.9851,
7113,Human,Originality,,HSS_TASK2hum,0.0131,0.9869,
7114,Human,Originality,,HSS_TASK2hum,0.0083,0.9917,
7115,Human,Originality,,HSS_TASK2hum,0.1328,0.8672,
7116,Human,Originality,,HSS_TASK2hum,0.0042,0.9958,
7117,Human,Originality,,HSS_TASK2hum,0.04,0.96,
7118,Human,Originality,,HSS_TASK2hum,0.0283,0.9717,
7119,Human,Originality,,HSS_TASK2hum,0.1284,0.8716,
7120,Human,Originality,,HSS_TASK2hum,0.0041,0.9959,
7121,Human,Originality,,HSS_TASK2hum,0.0032,0.9968,
7122,Human,Originality,,HSS_TASK2hum,0.0044,0.9956,
7123,Human,Originality,,HSS_TASK2hum,0.0261,0.9739,
7124,Human,Originality,,HSS_TASK2hum,0.0587,0.9413,
7125,Human,Originality,,HSS_TASK2hum,0.0362,0.9638,
7126,Human,Originality,,HSS_TASK2hum,0.0044,0.9956,
7127,Human,Originality,,HSS_TASK2hum,0.0167,0.9833,
7128,Human,Originality,,HSS_TASK2hum,0.0082,0.9918,
7129,Human,Originality,,HSS_TASK2hum,0.8903,0.1097,
7130,Human,Originality,,HSS_TASK2hum,0.9704,0.0295999999999999,
7131,Human,Originality,,HSS_TASK2hum,0.0173,0.9827,
7132,Human,Originality,,HSS_TASK2hum,0.0479,0.9521,
